tree_id,tweet_id,user_id,text,retweet_count,favorite_count
32_1,372901823503691776,305948306,damn idiots,0,0
32_2,372901967091089409,221420886,"shit , us and uk better move in and attack .",0,0
32_3,372903210270613504,18597168,wait wait wait . where is the og source of that pic if i may ask ?,0,0
32_4,372906736203464704,124217861,"also wondering . screencap from nhk , but i asked friends in jp to check and they cldn't find other sites w it .",0,0
32_5,372912475857227776,529073673,ohhh poison in the waters : -/,0,0
32_6,372920631626457088,502639312,not just tepco -- i think ge designed fuku . + that one of its scientists quit in protest . ' we bring good things to living ' ?,0,0
32_7,372921665032040448,349208190,“ : fukushima – toxic water leak a level 3 serious incident <url> tepco ... the company that killed the world ?,0,0
32_8,372969534992285696,388315908,"it is a real ecological and global challenge , that technology can explore and address , yet tepco fails . people unite ows",0,0
33_0,372914976102834176,279390084,"fukushima reactors leaking into groundwater , can't be stopped from getting in ocean , buildings now on mushy land <url>",222,29
33_1,372915371583369216,1692234086,"and no , it will not affect united states citizens , because ( even if ) the radiation reached the us , it would be like background",0,0
33_2,372915624986431488,100691844,japan is poisoning the world's food supply !,0,0
33_3,372915643319721984,810308636,"hooray for clean , safe nuclear power !",0,0
33_4,372916102038159360,317952436,and that's the good news,0,0
33_5,372916737391751168,29880251,this is fucking horrifying .,0,0
33_6,372918164796878850,107639837,we need help from aliens to solve this . can someone please contact me to work out the details .. thanks .,0,0
33_7,372920876007960576,8110582,talk about big in japan,0,0
33_8,372925280274227201,15970784,<url>,0,0
33_9,372940930552463360,370121385,are you afraid of nuclear radiation while you've been working hours in front of computers doing ddos and defacing ?,0,1
33_10,373051916835504128,97229045,"that's not real . check snopes , it's a graph of wave heights from earthquakes a few years ago .",0,0
34_0,376874273601630208,160817572,"once again , jk rowling is not working on an eighth harry potter book . i expect this rumour originated from either the quibbler or trelawney .",2654,1782
34_1,376874524228472832,70528177,don't stick your nose in were it could get cut off .... . insultingthedarklord,0,0
34_2,376874565320073216,952736574,it comes from the fans who don't want the dream to die away,0,0
34_3,376874569568501760,536024003,or rita skeeter,0,0
34_4,376874610102251521,275271866,the memoirs of a dark lord !,0,0
34_5,376874632617283585,261885912,"“ : once again , jk rowling is not working on an eighth harry potter book . '",0,0
34_6,376874656101195776,65056663,i'd bet it originated from wishful thinking .,0,0
34_7,376874662833057793,438015734,god damn it lovegood,0,0
34_8,376874765631643648,23199586,"“ : once again , jk rowling is not working on an eighth harry potter book .",0,1
34_9,376874885043482625,223973112,or skeeter,0,0
34_10,376874886964453376,268611887,this tweet gives me hope that she may write an eighth,0,0
34_11,376874901178945537,40977208,you're voldemort though how can we trust you,15,31
34_12,376874924557602816,95478601,i don't know . sounds more like something from rita skeeter to me .,0,0
34_13,376874972964069376,153943705,plot twist : trelawney working for the quibbler .,0,0
34_14,376875044007182336,189859791,"fuck you voldemort , fuck you !",0,0
34_15,376875083807358976,381244564,: ' ( well then,0,0
34_16,376875260387532800,359932933,you must not tell lies,0,0
34_17,376875389844750337,448575813,"“ : once again , jk rowling is not working on an eighth harry potter book . ”",0,0
34_18,376875424610938880,118294746,disney trying to deflect star wars rumors for a bit,0,0
34_19,376875729759535104,19533005,got the exclusive on the title for the 8th harry potter book . <url>,2,3
34_20,376875773014970368,66876964,i think it was rita skeeter,0,0
34_21,376875807978700800,452313780,: or it originated from those of us young enough to feel hope's keen sting …,0,0
34_22,376876112355553280,467968938,stfu voldemort yes she is .,0,0
34_23,376876143669833729,549640818,whyyyyyyy,0,0
34_24,376876144236060673,260491860,i think it was rita skeeter.. .,0,0
34_25,376876613226348544,62069202,both very likely sources ! !,0,0
34_26,376876681387982849,291850338,“ : jk rowling is not working on an 8th hp book . this rumour originated from either the quibbler or trelawney . ”,0,2
34_27,376876782537826304,285460586,"“ : once again , jk rowling is not working on an eighth harry potter book . i expect this rumour originated from. .",0,0
34_28,376876842676142080,18271288,you just dont want your ass kicked ... again .,0,0
34_29,376877072578146305,279287470,but it would be awesome if she did.. .,0,0
34_30,376877488594780160,86447774,said its not true so i'm gonna go with him he's valid,0,1
34_31,376877545301753856,29761337,omg..i was just talking about you ! i haven't seen you tweet . i missed you !,0,0
34_32,376877856980086786,38113411,"' crutiatis ' could be crudities , cruciate , crudites , cristi's , crusties , croats , curates or croat's .",0,0
34_33,376878097301110784,47488189,or rita skeeter,0,0
34_34,376878142213746688,1598586793,<url>,0,0
34_35,376878213391450112,469497313,"“ : once again , jk rowling is not working on an eighth harry potter book . ' nooooooooooo",0,1
34_36,376878253811580928,1634145301,"i knew it ! i didn't want to be right , but when i'm right , i'm right .",0,0
34_37,376878893631684608,881408402,or rita skeeter !,0,0
34_38,376879044119121920,63248804,😿,0,0
34_39,376880517561724928,196210554,"and even if she was , it wouldnt make sense because shes already done an epilogue .",0,0
34_40,376880948446380032,840157873,yeah that better be a false tweet or imma die .,0,1
34_41,376881997680889856,348875878,obviously rita skeeter is behind this one .,0,0
34_42,376882404402540544,463471916,it was rita skeeter .,0,1
34_43,376883087319527424,462524192,well poop . i was lied to then . 😩,0,0
34_44,376883277430538240,941542232,im dying 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂,0,0
34_45,376883333218590720,34011605,it's rita skeeter !,0,0
34_46,376885420060966913,265508393,it was rita skeeter . duh . justsaying,0,0
34_47,376887324426387456,62816614,😭 😭 😭 😭,0,0
34_48,376888082059911168,219431699,this sound's like rita's doing. .,0,0
34_49,376888650329378817,92999280,or people who can't read the date 4/01 on the link .,0,0
34_50,376889689082716160,19577422,"“ : once again , jk rowling is not working on an eighth harry potter book . ” voldy is a legit source .",0,1
34_51,376892868310605824,28288262,"ah , but trelawney has ended up being correct further down the line .",0,0
34_52,376893099026309120,7746562,hit me and call me horcrux,0,0
34_53,376895532893208576,1152776863,although honestly the quibbler is sometimes the only reliable source around here . i don't trust the prophet anymore,0,0
34_54,376896395401105409,210331554,"“ : once again , jk rowling is not working on an eighth harry potter book . ' sadpanda",0,0
34_55,376899753558032385,366150420,he would know . “ : jkr is not working on hp8 . i expect this rumor came from either the quibbler or trelawney . ”,0,0
34_56,376902346678087680,860665442,"hey , a girl can dream",0,0
34_57,376902476802179074,211910146,it's an encyclopedia,0,0
34_58,376909317259030528,38466841,"“ : once again , jk rowling is not working on an eighth harry potter book . ” the dark lord has spoken . • _ •",0,0
34_59,376913656899854336,60115299,i saw your post about this on fb and it reminded me of you 😂,0,0
34_60,376919178348744705,318258959,hahah yeah i got pretttty excited for like a good 10 minutes,1,1
34_61,376920971422498816,277796238,"really now ? i figured it was a couple death eaters , no nose .",0,0
34_62,376923281623756800,391647388,that must mean...she's working on a ninth harry potter book ! right ?,0,0
34_63,376928333176373248,110906929,the quibbler is reliably unreliable though . i suspect it was skeeter,0,0
34_64,376929019775565824,1434330355,and both are usually correct . unlike the supposed to be dead guy... .,0,0
34_65,376950666453082112,1700066810,"if it was trelawney , a lot of what she says comes true in the end , so hold on potterheads",0,0
34_66,376951540931506176,969379519,that's depressing,0,1
34_67,376961739381669888,179398747,is that true im asking you again since youre voldemort,0,0
34_68,376968069564076032,57619101,"“ : once again , jk rowling is not working on an eighth harry potter book . ' onemustnottelllies",0,2
34_69,376968142104580096,64659266,i heard it was called harry potter and the yewtree of hogwarts . dumbledore's past catches up with harry .,0,0
34_70,376972458328621056,565634271,maybe it was the nargles !,0,0
34_71,376984014998884352,257157321,liar ! !,0,0
34_72,376994793051914240,353156279,your denial is just fuelling our curiosity . that's the way it works .,0,0
34_73,377023452588556288,1668682968,gell was erzählst du hier rum ? trelawney würde passen ; ),0,0
34_74,377026118781378560,1456210100,what about rita skeeter ?,0,0
34_75,377105786901499904,399041540,lol xd,0,0
34_76,377131165661941760,139999797,"not _ , what is the news.. .",0,1
34_77,377150115066437632,511646417,thequibblerandtrelawny,0,0
34_78,377279698751221760,364731235,😁 miss you dark lord,0,0
34_79,377299004507578368,1244587135,yes lets start a comeback of you dark lord in book eight of harry potter and then the fight will start again : d,0,0
34_80,377312927549640706,211749700,rita skeeter . enough said .,0,0
34_81,377457359745867776,346194828,"du bist scheiße , weißt du dass eigentlich ? ich hab dir gar nichts getan : d",0,0
34_82,377503442052186112,132372912,why would jk make an 8thbook first off youre fucking dead and you destroyed hogwarts where would everyone go,0,0
34_83,378180655168765952,534111503,save it for the loveliest rita skeeter,0,0
34_84,378609425243598848,113951271,haha trelawney,0,0
34_85,378902032738168832,1295266351,maybe the dark lord should just bewitch her to writing one more just so you can be back you rule ! ! thedarklordrules,0,0
34_86,390652504737730560,350450726,blame it on hufflepuff ... they fuck up everything,0,0
35_0,377002232257855488,2425231,j.k . rowling is working on an 8th harry potter book .,264,121
35_1,377002315372179458,1366506008,“ : j.k . rowling is working on an 8th harry potter book . ” really ? ? weeeg,0,0
35_2,377002350004936704,55460204,“ : j.k . rowling is working on an 8th harry potter book . ” 😣 😱 💗 holy shittttt,0,0
35_3,377002371961741312,1508824759,“ : j.k . rowling is working on an 8th harry potter book . ” what,0,0
35_4,377002389728796673,615172026,“ : j.k . rowling is working on an 8th harry potter book . ” what,0,0
35_5,377002445450137600,40245322,“ : j.k . rowling is working on an 8th harry potter book . ” woah,0,0
35_6,377002457982697472,57650272,-___-,0,0
35_7,377002467244126208,436581773,“ : j.k . rowling is working on an 8th harry potter book . ” ♥,0,0
35_8,377002496218398720,51274729,"it's not an actual book , it's more a spin off",0,0
35_9,377002518414229504,1104769621,noooooooo,0,0
35_10,377002539159257088,742762460,she actually isnt,0,0
35_11,377002551297593344,349724231,“ : j.k . rowling is working on an 8th harry potter book . ” u serious ! ! ! ? ! ! ? ? ? ! !,0,0
35_12,377002575243259904,124167055,“ : j.k . rowling is working on an 8th harry potter book . ” this excites me a lot ! ! ! 😁 😁 😁,0,0
35_13,377002596487032832,345296662,if this is true .... \ o/ “ : j.k . rowling is working on an 8th harry potter book . ”,0,0
35_14,377002602195865600,506114132,“ : j.k . rowling is working on an 8th harry potter book . ” please say this is true... .,0,0
35_15,377002802570346496,1216559209,“ : j.k . rowling is working on an 8th harry potter book . ” yeah ! ! ! awesomenes ! ! hope,0,0
35_16,377002934195589120,118289875,“ : j.k . rowling is working on an 8th harry potter book . ” ไม ่ จร ิ งม ้ างงง,0,0
35_17,377003090789949440,583059081,“ : j.k . rowling is working on an 8th harry potter book . ” my prayers have been answered ! ! 🙏 😆,0,0
35_18,377003481820696577,336394712,“ : j.k . rowling is working on an 8th harry potter book . ” whuttt ? childhood is back ! ! ! throws confetti,1,0
35_19,377003550196264960,34439141,prove it,0,0
35_20,377003557305589760,1629719952,😱 😱 😱,0,0
35_21,377005887925534720,40558311,bag of bollocks,0,0
35_22,377006583483363328,295558957,"“ : j.k . rowling is working on an 8th harry potter book . ” if this is true , my childhood is not yet over 😭",0,1
35_23,377006793886416896,728459646,nice ! : ),0,1
35_24,377008785744592897,54831091,“ : j.k . rowling is working on an 8th harry potter book . ” is this real life ? 😳,0,1
35_25,377009145460715520,64155961,“ : j.k . rowling is working on an 8th harry potter book . ” for real ?,0,0
35_26,377010618228027392,93979333,“ : j.k . rowling is working on an 8th harry potter book . ” i hope this is true ! !,0,1
35_27,377010957504897024,561313127,“ : j.k . rowling is working on an 8th harry potter book . ” ohmygdoflsuskks,0,0
35_28,377011396070088704,1391760133,' : j.k . rowling is working on an 8th harry potter book . ' non ci voglio credere,0,0
35_29,377011508414144512,557754266,seriously ? ? ! ! 😱 “ : j.k . rowling is working on an 8th harry potter book . ”,0,0
35_30,377011525900578816,502932318,i'm excited : ),0,0
35_31,377012731200962560,415083127,“ : j.k . rowling is working on an 8th harry potter book . ” 😃 😄,0,0
35_32,377013074995052544,123772406,"lol hayda el na2esss , collect them all ! ! ! : p",0,0
35_33,377017524271185920,1601801808,what the fuck ? ? “ : j.k . rowling is working on an 8th harry potter book . ”,0,0
35_34,377020555611762689,256026683,are you sure ? <url>,0,0
35_35,377026117313769472,1518454634,not true,0,0
35_36,377026674690629632,370437403,no... .,0,0
35_37,377036118782271489,423933430,“ : j.k . rowling is working on an 8th harry potter book . ” omfg better be,0,0
35_38,377037280528965632,465492446,“ : j.k . rowling is working on an 8th harry potter book . ” wait what yes ohmygod . tears,0,0
35_39,377042129866199040,723433344,“ : j.k . rowling is working on an 8th harry potter book . ” fuck yeah man !,0,0
35_40,377042327938019328,280743018,“ : j.k . rowling is working on an 8th harry potter book . ” oh dear god i can finally breathe again 😍 😍 😍,0,0
35_41,377043711181721600,1048297374,“ : j.k . rowling is working on an 8th harry potter book . ” yeah another movie to go watch ! xp,0,0
35_42,377045271009456128,123359844,' : j.k . rowling is working on an 8th harry potter book . ' ohmygod ajsksbskcbskcns,0,0
35_43,377045761625980928,397789378,i thought that last one was the end of it all ? .. i'm confused now. .,0,0
35_44,377046134935416832,1550618256,yessss ! ! ! ! ! finally ! ! !,0,0
35_45,377054297231327232,532730671,stahhhp,0,0
35_46,377054381063278592,404248852,wtf i'm so exited,0,0
35_47,377063754951057408,157076521,omds ! ! !,0,2
35_48,377081316124413952,81841123,you can't joke about that shit,0,0
35_49,377090387959349248,451591005,“ : j.k . rowling is working on an 8th harry potter book . ” holy crap yes,0,0
35_50,377090776981073920,590301291,“ : j.k . rowling is working on an 8th harry potter book . ” whaaaaat ! !,0,1
35_51,377119128139870208,147020551,“ : j.k . rowling is working on an 8th harry potter book . ” 👌 🎉,0,0
35_52,377127595760156672,1053870116,“ : j.k . rowling is working on an 8th harry potter book . ” i would so shit bricks,0,0
35_53,377140769175650304,153058662,“ : j.k . rowling is working on an 8th harry potter book . ” omfg help 😱 😭 😭 😭 😭 😭 😭 😭,0,0
35_54,377154504216825856,1360549321,“ : j.k . rowling is working on an 8th harry potter book . ” don't mess with my feelings if this isn't or is true or oh i'm a mess,0,1
35_55,377190705334341632,602345537,None,0,0
35_56,377464718505836544,1838117251,no way . she wouldn't . not a harry potter .,0,0
36_0,377519445578895360,70054190,ahh ! ! has an encyclopedia in the works for harrypotter ! ! amp ; pottermore is now open ! ! : d <url>,125,161
36_1,377519501568667648,130391166,no way ? !,0,0
36_2,377519517729300480,1707564505,frankie,0,0
36_3,377519544992301056,1660885081,follow me,0,0
36_4,377519581838864384,421633270,osfndl odkfmfmo fmfkgkfkf,0,0
36_5,377519591796129793,1436852154,i love you,0,1
36_6,377519592232734720,105692562,: ),0,0
36_7,377519608200437760,970468278,omg,0,0
36_8,377519739641544704,1260152816,yess,0,0
36_9,377519803952816128,564515128,caaan you follow me ?,0,0
36_10,377519898052030464,1152495050,omg,0,0
36_11,377520019024142336,868871946,what ? ! ? ! ? !,0,0
36_12,377520183398891521,1723852710,omg i know i am literally fangirling so hard .,0,0
36_13,377520795154923520,576295929,have you seen wrecking ball video ?,0,0
36_14,377522043387785216,85883221,you should be my friend in pottermore,0,0
36_15,377536966859833344,846034292,finally wooowowoo,0,0
36_16,377762600421195777,1852605456,how com i can't find anything on any major news sites then ?,0,0
36_17,377867624107237376,809481894,“ : ahh ! ! has an encyclopedia in the works for harrypotter ! ! amp ; pottermore is now open ! ! : d <url> ”,1,0
37_0,380055172896272384,1635754086,"a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense",311,96
37_1,380055376785584128,263344478,“ : a city in louisiana has made ' twerking ' illegal imposing a punishment of 30 days in jail for a first offense ”,1,0
37_2,380055575553671168,458746909,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” everywhere pls",0,0
37_3,380055767925002240,330116842,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,1
37_4,380055814746431488,624010398,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” well then",1,2
37_5,380056193684631552,1318448258,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” 🙌 🙌 🙌 🙌",0,0
37_6,380057306190598144,252313827,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” 😭 🙏 😂",2,1
37_7,380057581059719169,448370829,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” hallelujah ! 🙌",1,0
37_8,380057719140401152,433523412,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_9,380057769967370241,407344099,"wow rt “ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_10,380062121804824577,706664672,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” thank god !",1,0
37_11,380062124065947648,415719054,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” 😂 😂 😂 😂",0,0
37_12,380062157854875648,230109085,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” footloose 2 ?",1,0
37_13,380062839227940864,531933950,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” someone had to",0,0
37_14,380065915926093824,285966062,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” brb moving",0,0
37_15,380066183011389440,1343372540,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” god bless",0,0
37_16,380070015908601857,487212378,thank jesus x500 !,0,1
37_17,380072404414128128,1189814388,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_18,380076646423724032,328324307,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” 😹 😹 😹 😹 wut",0,0
37_19,380079825911693312,839217330,thank god .,0,0
37_20,380082737493061632,172877284,"there is a god “ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_21,380084987628122113,167972510,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” twerk",0,1
37_22,380086978806829057,390036045,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,1
37_23,380087469074817024,286559625,hahahahah noooooo i'm dying,0,1
37_24,380089890291351552,177820970,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” thank god",0,0
37_25,380108744425603072,421725630,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,1
37_26,380115648879149057,70560403,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail fora first offense ”",1,2
37_27,380327496430137344,1378421647,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” hope restored .",0,0
37_28,380378218634936320,356645223,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_29,380378257591255040,379930761,"rt “ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_30,380378416479879168,63738415,"footloose 3 ? “ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,1
37_31,380378638937780224,1145915328,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” no way !",0,0
37_32,380378704238882816,895754959,"“ : a city in louisiana has made twerking illegal , imposing a punishment of 30 days in jail for a first offense ” not in my city",0,0
37_33,380378738187202561,220887195,"💃 😂 “ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,1
37_34,380378870001979393,608344227,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” wat 😳",0,2
37_35,380379078701772801,898710060,y'all do know that was just a hoax by a spoof news website ?,0,0
37_36,380379187015450624,522954944,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_37,380379254669983744,519116564,that is very southern,0,0
37_38,380379355182284800,355274881,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_39,380379708191305728,1439150228,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” lol",0,1
37_40,380379726482649088,143530607,not true <url>,0,0
37_41,380379836411174912,27050651,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_42,380379906720686080,574855601,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” whitepeople",0,0
37_43,380380499023523841,92039622,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",1,0
37_44,380381712167239680,215493844,"moe 😑 😑 rt : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense",0,0
37_45,380382549815476225,1049800171,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ”",0,0
37_46,380382567326679040,339447551,": a city in louisiana has made twerking illegal , imposing a punishment of 30 days in jail for a first offense ” call it buttloose",0,0
37_47,380382738723143680,1278677730,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” hahaha",0,0
37_48,380383227233697792,405366724,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” - 🙈",0,0
37_49,380391674637062145,300587163,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” 🙌",0,0
37_50,380402898108035073,972617768,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” idiots",0,0
37_51,380409270648320000,298076068,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” michigan next 🙏",0,1
37_52,380471789131792384,64044823,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” very good",0,0
37_53,381150548919349248,125757305,"“ : a city in louisiana has made ' twerking ' illegal , imposing a punishment of 30 days in jail for a first offense ” lol",0,0
38_0,380140114552188928,2883841,can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url>,142,57
38_1,380140244022333440,1329123259,wat kind of rubbosh is dat,0,0
38_2,380140295502843904,18662685,should be a global law .,0,1
38_3,380140371709149184,403717955,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” icantdeal 😂 😂 😂,0,0
38_4,380140431335780352,91849948,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! ' well . that's a law i can get on board with .,0,0
38_5,380140462410977280,46527364,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” send miley there now .,0,0
38_6,380140475681746944,555249161,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” good job dequincy you're on e !,1,2
38_7,380140514894299136,255818977,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” ooooo rep louisiana 😂,0,1
38_8,380140545697263616,27999786,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” 🙈 🙉 😟,0,0
38_9,380140639637094400,854113524,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” lmao 😂,0,0
38_10,380140668556824576,1237755186,really ?,0,0
38_11,380140713520140288,207299219,"“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” relax , people .",0,0
38_12,380140746365759488,301772664,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,0
38_13,380140785665990656,124832176,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” guys lets go twerk in louisiana,0,0
38_14,380140807686467584,326593298,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” 😂 😂 😂,0,0
38_15,380140888942321664,179801091,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” lmfao,0,0
38_16,380140899335802880,167412935,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,0
38_17,380141099794182144,32231274,ma..ma..ma...ma...ma.....ma mama said ' twerkin ' is the devil ! ',0,0
38_18,380141121784918016,229557591,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” 😹 😹,0,0
38_19,380141130496475136,1681237651,"like that's really going to stop anything ! i'm sure the youth will find it only that much more appealing.what's next , burning books ?",0,0
38_20,380141319080796160,1687519610,<url>,0,0
38_21,380141416166346752,356959424,my whole team 😂 😂 “ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,1
38_22,380141477537779713,142956851,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” cant go here !,0,0
38_23,380141733759442944,264509552,girl we'd be in jail for life 🙊,0,0
38_24,380141946909384704,35141221,the story is a fake ! it is national report which is satire ( like the onion ) and the real sheriff is mancuso !,0,0
38_25,380142420622450690,1877196451,if you aint down get outta town rt : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url>,0,0
38_26,380142536741769216,1437109009,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” louisiana problems onlyus,0,0
38_27,380143257335779329,352694559,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,0
38_28,380145408611483648,295502540,“ : twerking in louisiana get you a ' mandatory 30 days in jail ' ? ! <url> ” ' twerking is a defiant act against jesus ' 😳,0,0
38_29,380146654420013057,798722155,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” what,0,0
38_30,380147063666663424,59273892,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” - smh ... reads article ...smdh,0,0
38_31,380147791219404800,24332469,😩 well get the 🔫 “ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,0
38_32,380148402782486528,25778423,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” 😂,0,0
38_33,380148720982962176,101458961,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ? <url> ”,0,0
38_34,380150721246547969,49197962,"this story got legs , huh ? “ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”",0,1
38_35,380156501446647808,33851653,ha ! “ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,0
38_36,380158397867253761,433742336,it's a great hack job,0,0
38_37,380158775535349760,100549132,“ : can twerking in louisiana really get you a mandatory 30 days in jail ? ! <url> ” be careful,0,0
38_38,380159212715642880,571157324,"yeah jordan , slow ya roll .",0,0
38_39,380162791845683200,1651424588,"damn now women gotta go back to ' pop , lock , and drop it ' 😭 “ : can twerking in louisiana really get you a ' mandatory 30 days in jail '",0,0
38_40,380166173712609280,225803895,lol. .,0,0
38_41,380166473575964672,1635937308,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” ow lawd ! ! ! lol,0,0
38_42,380170850638368769,52162640,wow ! little ol ' dequincy is probably so proud to make national news ! even if it isn't true.. .,0,0
38_43,380307927019835392,28924737,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ” lol good ! ! !,0,0
38_44,380482506534830080,93995622,i heard about this today at school .. so weird,0,0
38_45,380489059484704768,632588335,“ : can twerking in louisiana really get you a ' mandatory 30 days in jail ' ? ! <url> ”,0,1
38_46,380497576270626816,356446636,😂 😭 👏,0,0
39_0,386682163862986752,13493302,fox : obama offers ' to pay out of his own pocket for the museum of muslim culture . ' their source : a satire website <url>,100,25
